time_key,datetime
T056366,2020-04-24 08:41:00
T056367,2019-09-28 09:50:00
T056368,2018-07-02 16:19:00
T056369,2015-01-05 16:42:00
T056370,2018-11-22 04:41:00
T056371,2018-04-14 11:36:00
T056372,2016-09-04 14:05:00
T056373,2018-03-28 14:33:00
T056374,2015-10-22 10:26:00
T056375,2019-12-20 18:04:00
T056376,2019-10-29 13:48:00
T056377,2018-05-05 19:35:00
T056378,2015-01-31 01:26:00
T056379,2015-02-16 23:05:00
T056380,2019-06-09 02:54:00
T056381,2017-04-01 03:14:00
T056382,2019-04-26 17:16:00
T056383,2016-04-08 16:07:00
T056384,2015-08-05 23:53:00
T056385,2019-06-23 18:19:00
T056386,2017-02-08 04:54:00
T056387,2014-10-22 01:23:00
T056388,2019-02-19 22:52:00
T056389,2017-11-01 19:11:00
T056390,2017-10-01 13:23:00
T056391,2015-11-05 02:43:00
T056392,2018-12-18 13:42:00
T056393,2014-09-24 06:02:00
T056394,2016-07-12 04:42:00
T056395,2016-07-12 17:23:00
T056396,2018-05-20 13:42:00
T056397,2018-12-11 11:21:00
T056398,2018-12-25 16:19:00
T056399,2014-09-17 00:43:00
T056400,2019-11-06 02:18:00
T056401,2014-12-08 11:57:00
T056402,2018-07-28 06:52:00
T056403,2015-01-09 23:26:00
T056404,2017-04-22 02:10:00
T056405,2019-05-27 12:30:00
T056406,2015-11-01 19:11:00
T056407,2017-01-16 18:57:00
T056408,2020-10-12 05:46:00
T056409,2015-03-02 07:40:00
T056410,2019-12-18 19:09:00
T056411,2019-12-24 17:48:00
T056412,2019-06-06 22:19:00
T056413,2018-05-26 04:58:00
T056414,2017-09-22 07:11:00
T056415,2019-05-21 03:26:00
T056416,2016-03-05 01:59:00
T056417,2018-09-08 12:37:00
T056418,2016-02-07 16:40:00
T056419,2019-09-10 20:58:00
T056420,2014-09-24 11:04:00
T056421,2019-03-31 18:18:00
T056422,2016-11-04 14:29:00
T056423,2015-05-14 22:26:00
T056424,2014-08-31 10:25:00
T056425,2017-10-17 08:00:00
T056426,2016-06-30 23:33:00
T056427,2018-04-23 00:19:00
T056428,2016-05-06 16:43:00
T056429,2020-01-14 09:34:00
T056430,2019-10-15 12:07:00
T056431,2014-04-21 06:35:00
T056432,2015-02-14 19:15:00
T056433,2019-03-27 16:20:00
T056434,2014-12-24 18:39:00
T056435,2016-04-26 10:31:00
T056436,2017-05-03 17:34:00
T056437,2019-06-12 17:12:00
T056438,2019-09-15 12:17:00
T056439,2017-06-09 03:21:00
T056440,2018-02-22 04:14:00
T056441,2018-08-23 02:25:00
T056442,2017-11-15 18:12:00
T056443,2016-07-14 05:32:00
T056444,2015-04-23 20:53:00
T056445,2019-12-15 07:08:00
T056446,2017-09-19 18:28:00
T056447,2018-04-17 20:27:00
T056448,2017-10-22 15:44:00
T056449,2018-11-01 10:35:00
T056450,2020-04-03 14:21:00
T056451,2019-02-01 09:26:00
T056452,2014-05-05 04:12:00
T056453,2020-05-04 15:32:00
T056454,2018-01-15 04:35:00
T056455,2018-07-21 14:52:00
T056456,2019-12-22 07:23:00
T056457,2020-12-10 18:24:00
T056458,2015-04-05 23:22:00
T056459,2017-12-06 10:08:00
T056460,2016-01-05 12:12:00
T056461,2017-06-13 11:53:00
T056462,2016-04-15 02:30:00
T056463,2019-09-23 22:21:00
T056464,2014-12-17 15:46:00
T056465,2018-06-14 09:47:00
T056466,2016-01-17 08:07:00
T056467,2017-09-07 05:19:00
T056468,2014-07-11 15:30:00
T056469,2014-06-07 12:38:00
T056470,2015-12-03 09:24:00
T056471,2016-03-09 12:56:00
T056472,2014-12-22 03:22:00
T056473,2020-02-12 04:20:00
T056474,2014-11-01 19:03:00
T056475,2015-07-20 15:43:00
T056476,2014-06-09 11:58:00
T056477,2020-01-06 09:41:00
T056478,2018-10-16 09:45:00
T056479,2019-10-15 13:00:00
T056480,2019-08-27 12:25:00
T056481,2016-10-22 03:22:00
T056482,2015-11-27 05:53:00
T056483,2015-02-11 09:44:00
T056484,2020-05-03 10:06:00
T056485,2021-01-20 12:20:00
T056486,2016-12-16 18:42:00
T056487,2018-02-24 07:20:00
T056488,2020-03-08 03:33:00
T056489,2015-03-25 02:27:00
T056490,2016-02-16 02:44:00
T056491,2020-03-17 05:56:00
T056492,2016-09-10 09:00:00
T056493,2016-12-14 11:45:00
T056494,2015-10-21 18:19:00
T056495,2015-06-07 23:14:00
T056496,2015-01-13 20:28:00
T056497,2020-12-19 13:16:00
T056498,2016-11-05 05:48:00
T056499,2019-07-31 18:39:00
T056500,2019-07-30 07:29:00
T056501,2016-03-07 04:22:00
T056502,2016-11-14 04:09:00
T056503,2019-01-11 15:21:00
T056504,2017-08-05 07:52:00
T056505,2018-09-16 13:10:00
T056506,2017-09-30 12:55:00
T056507,2020-07-31 02:46:00
T056508,2018-11-29 11:56:00
T056509,2018-08-14 14:06:00
T056510,2018-12-22 08:16:00
T056511,2016-11-20 12:13:00
T056512,2015-11-16 00:23:00
T056513,2017-03-25 10:08:00
T056514,2021-01-18 11:35:00
T056515,2019-10-19 23:16:00
T056516,2017-09-16 09:56:00
T056517,2014-12-22 05:35:00
T056518,2016-08-11 02:18:00
T056519,2016-06-30 18:14:00
T056520,2016-07-28 06:31:00
T056521,2019-04-29 22:55:00
T056522,2015-02-03 15:46:00
T056523,2018-12-12 12:54:00
T056524,2017-02-15 09:09:00
T056525,2016-08-28 00:15:00
T056526,2020-01-30 05:33:00
T056527,2018-11-20 15:26:00
T056528,2017-07-17 09:38:00
T056529,2015-09-04 09:29:00
T056530,2018-11-09 15:03:00
T056531,2020-11-11 23:55:00
T056532,2018-06-22 22:10:00
T056533,2016-06-16 07:08:00
T056534,2016-04-25 21:49:00
T056535,2016-09-10 12:06:00
T056536,2018-07-27 00:11:00
T056537,2020-04-08 15:36:00
T056538,2017-02-18 06:55:00
T056539,2014-11-01 19:03:00
T056540,2017-08-20 07:47:00
T056541,2017-11-01 04:07:00
T056542,2015-08-19 04:59:00
T056543,2020-09-10 01:22:00
T056544,2015-12-23 22:22:00
T056545,2016-03-13 10:22:00
T056546,2018-03-31 11:04:00
T056547,2020-04-25 05:59:00
T056548,2015-02-09 13:13:00
T056549,2015-01-22 09:15:00
T056550,2017-12-18 00:53:00
T056551,2018-08-10 23:00:00
T056552,2019-01-10 10:14:00
T056553,2016-06-16 03:25:00
T056554,2014-04-12 19:08:00
T056555,2018-07-29 08:31:00
T056556,2017-09-16 15:05:00
T056557,2015-10-18 11:51:00
T056558,2018-12-15 07:39:00
T056559,2019-04-02 12:36:00
T056560,2020-10-15 23:21:00
T056561,2014-01-29 19:54:00
T056562,2020-09-15 02:32:00
T056563,2018-04-21 22:12:00
T056564,2014-05-01 11:31:00
T056565,2019-12-09 18:37:00
T056566,2021-01-02 09:46:00
T056567,2016-03-05 06:30:00
T056568,2019-05-02 03:50:00
T056569,2018-08-28 16:48:00
T056570,2016-04-15 14:42:00
T056571,2014-11-14 07:28:00
T056572,2020-11-03 07:31:00
T056573,2016-04-28 00:29:00
T056574,2016-01-08 22:22:00
T056575,2020-01-28 18:35:00
T056576,2014-03-16 04:12:00
T056577,2016-01-13 12:55:00
T056578,2020-11-01 03:42:00
T056579,2020-03-14 05:34:00
T056580,2017-07-31 16:23:00
T056581,2014-04-07 16:27:00
T056582,2014-09-30 22:50:00
T056583,2014-08-14 03:11:00
T056584,2017-07-23 21:09:00
T056585,2015-08-30 12:46:00
T056586,2015-05-11 08:20:00
T056587,2014-07-19 05:08:00
T056588,2014-10-22 08:25:00
T056589,2017-03-15 07:10:00
T056590,2018-01-17 02:58:00
T056591,2020-12-13 17:31:00
T056592,2017-04-22 00:46:00
T056593,2016-10-21 14:29:00
T056594,2014-06-17 21:01:00
T056595,2017-09-20 05:02:00
T056596,2016-09-22 15:39:00
T056597,2021-01-04 10:28:00
T056598,2017-02-02 10:36:00
T056599,2015-08-13 08:01:00
T056600,2018-12-22 13:30:00
T056601,2016-09-14 14:07:00
T056602,2015-08-07 19:31:00
T056603,2020-01-03 05:34:00
T056604,2015-03-22 13:16:00
T056605,2020-08-16 00:41:00
T056606,2019-05-20 00:07:00
T056607,2018-01-09 03:25:00
T056608,2015-12-14 10:06:00
T056609,2016-09-23 08:25:00
T056610,2019-04-11 07:48:00
T056611,2017-06-28 13:30:00
T056612,2015-06-27 18:41:00
T056613,2016-08-08 17:47:00
T056614,2015-10-19 11:05:00
T056615,2020-02-04 04:17:00
T056616,2019-07-02 15:43:00
T056617,2014-07-24 05:26:00
T056618,2015-10-10 16:58:00
T056619,2019-01-03 21:36:00
T056620,2020-12-15 10:36:00
T056621,2015-05-18 01:56:00
T056622,2014-12-03 23:30:00
T056623,2017-12-02 10:31:00
T056624,2019-10-19 01:09:00
T056625,2017-04-29 22:28:00
T056626,2019-11-05 04:19:00
T056627,2014-12-15 16:05:00
T056628,2019-06-16 19:36:00
T056629,2017-02-04 10:37:00
T056630,2017-06-09 06:15:00
T056631,2015-12-10 11:25:00
T056632,2019-09-02 22:43:00
T056633,2020-12-04 05:25:00
T056634,2017-08-08 22:26:00
T056635,2015-04-17 00:07:00
T056636,2015-10-04 18:14:00
T056637,2015-11-30 11:25:00
T056638,2020-04-12 04:41:00
T056639,2014-09-30 05:42:00
T056640,2014-07-08 09:58:00
T056641,2018-11-26 00:57:00
T056642,2019-05-07 16:14:00
T056643,2017-07-16 11:44:00
T056644,2017-03-09 11:18:00
T056645,2015-09-28 13:19:00
T056646,2019-04-05 10:23:00
T056647,2014-10-04 21:18:00
T056648,2016-11-23 13:45:00
T056649,2015-06-18 07:25:00
T056650,2018-07-31 14:29:00
T056651,2020-07-14 00:20:00
T056652,2017-02-28 00:09:00
T056653,2020-10-20 04:45:00
T056654,2017-03-06 19:26:00
T056655,2018-02-11 23:37:00
T056656,2015-03-28 10:35:00
T056657,2014-12-25 22:56:00
T056658,2019-03-10 15:41:00
T056659,2014-11-28 11:03:00
T056660,2016-03-28 13:40:00
T056661,2020-11-27 11:58:00
T056662,2019-04-03 08:40:00
T056663,2017-12-10 13:03:00
T056664,2017-09-24 03:19:00
T056665,2019-08-22 08:56:00
T056666,2015-03-18 01:04:00
T056667,2019-11-09 09:33:00
T056668,2018-09-19 03:23:00
T056669,2018-01-29 10:04:00
T056670,2017-01-10 17:05:00
T056671,2015-06-22 01:50:00
T056672,2017-09-25 09:23:00
T056673,2014-11-20 03:31:00
T056674,2016-06-09 08:43:00
T056675,2019-08-10 00:33:00
T056676,2014-11-17 10:27:00
T056677,2021-01-15 09:46:00
T056678,2015-06-12 23:46:00
T056679,2017-05-05 13:01:00
T056680,2014-09-16 00:51:00
T056681,2014-02-13 14:33:00
T056682,2016-02-25 03:44:00
T056683,2015-04-28 11:08:00
T056684,2016-08-11 05:28:00
T056685,2019-09-05 21:47:00
T056686,2018-03-11 13:12:00
T056687,2019-08-04 17:53:00
T056688,2018-03-28 12:56:00
T056689,2018-05-17 05:42:00
T056690,2015-11-16 22:20:00
T056691,2018-04-14 14:06:00
T056692,2016-11-16 12:17:00
T056693,2018-09-28 04:31:00
T056694,2014-01-25 15:45:00
T056695,2020-12-27 13:22:00
T056696,2016-07-11 18:35:00
T056697,2018-11-19 05:29:00
T056698,2017-01-08 13:22:00
T056699,2018-07-08 10:23:00
T056700,2015-01-26 22:24:00
T056701,2014-10-04 22:28:00
T056702,2015-03-11 13:30:00
T056703,2016-05-23 12:01:00
T056704,2016-12-19 12:53:00
T056705,2019-01-07 14:35:00
T056706,2017-01-15 02:28:00
T056707,2019-02-09 00:34:00
T056708,2018-03-06 05:04:00
T056709,2019-03-20 16:26:00
T056710,2016-07-02 15:53:00
T056711,2015-12-31 02:32:00
T056712,2020-01-15 20:33:00
T056713,2020-12-15 19:59:00
T056714,2018-11-21 08:45:00
T056715,2019-11-24 18:17:00
T056716,2015-04-13 00:28:00
T056717,2017-03-23 22:36:00
T056718,2019-09-09 22:43:00
T056719,2019-03-29 19:38:00
T056720,2014-02-27 20:23:00
T056721,2016-04-18 06:21:00
T056722,2016-09-29 08:24:00
T056723,2020-03-31 18:21:00
T056724,2020-04-27 20:04:00
T056725,2018-03-03 03:01:00
T056726,2015-07-10 06:15:00
T056727,2015-10-26 18:56:00
T056728,2014-05-31 12:09:00
T056729,2019-02-15 15:38:00
T056730,2017-08-21 11:06:00
T056731,2018-04-03 00:39:00
T056732,2019-06-06 17:28:00
T056733,2015-05-29 05:53:00
T056734,2019-10-29 10:24:00
T056735,2018-05-25 04:55:00
T056736,2017-03-30 01:46:00
T056737,2014-07-08 10:50:00
T056738,2016-05-30 13:29:00
T056739,2019-05-07 07:20:00
T056740,2016-02-21 00:08:00
T056741,2016-09-30 02:08:00
T056742,2019-07-10 04:25:00
T056743,2019-08-05 01:49:00
T056744,2018-05-02 23:05:00
T056745,2019-09-18 12:45:00
T056746,2017-05-12 15:22:00
T056747,2020-08-08 22:41:00
T056748,2017-06-27 10:46:00
T056749,2017-01-24 20:12:00
T056750,2017-05-09 04:32:00
T056751,2017-10-31 23:19:00
T056752,2016-06-01 19:42:00
T056753,2014-11-27 03:06:00
T056754,2020-03-01 08:01:00
T056755,2014-02-13 19:18:00
T056756,2016-10-28 21:10:00
T056757,2020-08-22 07:23:00
T056758,2015-08-01 22:14:00
T056759,2016-03-10 17:54:00
T056760,2016-05-20 19:44:00
T056761,2017-04-01 21:35:00
T056762,2014-10-18 02:28:00
T056763,2017-08-27 23:35:00
T056764,2018-09-07 02:23:00
T056765,2015-01-22 10:26:00
T056766,2019-08-09 01:22:00
T056767,2016-11-11 14:40:00
T056768,2019-02-09 03:30:00
T056769,2016-03-06 23:53:00
T056770,2020-05-09 04:20:00
T056771,2014-06-08 23:26:00
T056772,2017-07-22 21:41:00
T056773,2018-03-21 01:02:00
T056774,2017-02-04 04:27:00
T056775,2019-06-26 11:52:00
T056776,2014-02-03 22:37:00
T056777,2017-05-27 13:04:00
T056778,2020-10-03 13:19:00
T056779,2015-03-22 13:06:00
T056780,2019-08-29 11:19:00
T056781,2016-05-15 02:53:00
T056782,2017-09-08 12:36:00
T056783,2017-10-10 23:55:00
T056784,2017-04-19 12:18:00
T056785,2015-10-27 03:58:00
T056786,2018-10-02 06:31:00
T056787,2015-12-05 06:46:00
T056788,2020-02-13 23:56:00
T056789,2016-08-20 11:15:00
T056790,2018-08-15 10:13:00
T056791,2014-11-24 20:54:00
T056792,2017-12-02 16:13:00
T056793,2019-01-21 12:22:00
T056794,2019-02-04 21:10:00
T056795,2019-03-22 18:22:00
T056796,2019-05-11 07:23:00
T056797,2016-07-09 19:04:00
T056798,2016-07-21 18:16:00
T056799,2014-10-18 22:32:00
T056800,2020-04-11 21:42:00
T056801,2016-02-22 03:36:00
T056802,2020-03-25 01:08:00
T056803,2014-07-25 13:42:00
T056804,2017-03-30 15:39:00
T056805,2020-02-15 22:48:00
T056806,2016-06-20 08:23:00
T056807,2014-04-30 10:54:00
T056808,2018-06-21 14:36:00
T056809,2020-04-15 11:14:00
T056810,2019-05-31 23:25:00
T056811,2015-04-18 07:07:00
T056812,2019-09-09 20:13:00
T056813,2014-03-19 07:53:00
T056814,2015-04-22 10:42:00
T056815,2015-01-16 19:00:00
T056816,2019-08-03 14:54:00
T056817,2019-01-20 19:36:00
T056818,2018-07-25 20:08:00
T056819,2019-11-04 21:10:00
T056820,2020-12-01 13:38:00
T056821,2019-08-25 19:40:00
T056822,2014-11-03 00:59:00
T056823,2015-09-16 04:41:00
T056824,2017-08-02 20:40:00
T056825,2020-11-08 10:20:00
T056826,2020-06-28 04:47:00
T056827,2017-04-07 11:40:00
T056828,2016-07-11 05:17:00
T056829,2015-11-05 16:42:00
T056830,2018-10-14 21:41:00
T056831,2015-03-28 16:34:00
T056832,2015-12-18 05:49:00
T056833,2018-12-18 15:29:00
T056834,2019-04-14 03:59:00
T056835,2019-06-26 08:57:00
T056836,2014-12-02 14:35:00
T056837,2019-03-08 15:46:00
T056838,2017-12-01 14:02:00
T056839,2017-08-28 07:11:00
T056840,2020-07-20 16:26:00
T056841,2019-07-10 12:00:00
T056842,2019-04-28 03:36:00
T056843,2019-10-23 03:38:00
T056844,2018-10-01 16:30:00
T056845,2016-05-09 10:09:00
T056846,2020-08-03 14:28:00
T056847,2019-10-08 13:22:00
T056848,2014-12-22 00:08:00
T056849,2020-05-06 19:56:00
T056850,2020-02-16 03:52:00
T056851,2019-06-09 00:37:00
T056852,2018-04-28 14:15:00
T056853,2018-08-30 20:50:00
T056854,2018-07-19 02:20:00
T056855,2018-09-26 10:56:00
T056856,2018-04-19 23:34:00
T056857,2017-08-05 15:54:00
T056858,2019-12-05 15:41:00
T056859,2015-07-01 09:28:00
T056860,2019-07-20 03:27:00
T056861,2017-11-12 21:16:00
T056862,2019-12-28 21:38:00
T056863,2019-07-30 14:06:00
T056864,2015-08-06 08:18:00
T056865,2014-05-24 21:16:00
T056866,2017-03-08 14:01:00
T056867,2016-05-23 20:08:00
T056868,2019-02-15 14:17:00
T056869,2019-10-23 19:29:00
T056870,2020-12-13 03:14:00
T056871,2014-03-25 11:14:00
T056872,2018-05-20 19:01:00
T056873,2018-11-16 04:37:00
T056874,2018-05-13 14:57:00
T056875,2015-01-03 08:14:00
T056876,2014-07-20 11:39:00
T056877,2019-11-07 16:38:00
T056878,2018-07-20 03:49:00
T056879,2017-09-04 21:05:00
T056880,2015-07-10 05:56:00
T056881,2018-09-06 03:03:00
T056882,2016-05-17 05:35:00
T056883,2017-09-09 06:53:00
T056884,2014-03-08 00:37:00
T056885,2020-10-17 13:01:00
T056886,2019-05-31 19:34:00
T056887,2019-06-01 17:29:00
T056888,2020-08-24 12:22:00
T056889,2016-07-11 10:33:00
T056890,2014-09-27 13:05:00
T056891,2017-08-27 00:51:00
T056892,2015-11-07 23:12:00
T056893,2015-07-20 16:37:00
T056894,2018-09-18 04:19:00
T056895,2020-04-21 20:04:00
T056896,2019-11-24 14:33:00
T056897,2018-10-23 08:44:00
T056898,2018-05-28 00:44:00
T056899,2018-09-09 06:35:00
T056900,2014-08-01 02:06:00
T056901,2016-05-01 05:38:00
T056902,2014-09-24 06:28:00
T056903,2015-08-16 17:53:00
T056904,2015-03-25 17:07:00
T056905,2017-02-26 20:56:00
T056906,2016-04-02 13:01:00
T056907,2014-07-05 02:02:00
T056908,2017-08-07 08:25:00
T056909,2016-12-11 07:22:00
T056910,2020-09-22 02:44:00
T056911,2015-11-21 09:12:00
T056912,2021-01-13 16:21:00
T056913,2017-01-28 02:48:00
T056914,2015-06-08 17:09:00
T056915,2014-12-26 12:49:00
T056916,2018-10-29 19:51:00
T056917,2019-12-07 08:54:00
T056918,2014-02-28 22:01:00
T056919,2014-08-22 11:45:00
T056920,2014-02-10 19:27:00
T056921,2015-05-02 16:39:00
T056922,2020-11-27 02:47:00
T056923,2014-12-17 16:45:00
T056924,2016-05-31 21:51:00
T056925,2019-03-21 08:34:00
T056926,2016-01-29 19:05:00
T056927,2016-07-29 00:18:00
T056928,2018-05-06 23:41:00
T056929,2019-05-20 06:42:00
T056930,2014-05-22 03:49:00
T056931,2020-06-19 11:03:00
T056932,2019-11-30 17:58:00
T056933,2016-08-04 15:53:00
T056934,2020-09-27 22:07:00
T056935,2020-05-28 18:20:00
T056936,2017-05-05 17:15:00
T056937,2020-05-22 11:02:00
T056938,2017-04-20 14:54:00
T056939,2019-01-18 17:44:00
T056940,2017-05-21 17:04:00
T056941,2016-10-03 13:59:00
T056942,2016-07-05 15:07:00
T056943,2020-02-18 10:01:00
T056944,2015-11-11 23:09:00
T056945,2020-10-08 03:15:00
T056946,2017-09-10 20:16:00
T056947,2015-05-15 01:36:00
T056948,2019-02-17 00:00:00
T056949,2017-01-28 12:03:00
T056950,2017-08-17 13:15:00
T056951,2019-12-11 22:58:00
T056952,2018-06-16 21:06:00
T056953,2018-10-06 15:23:00
T056954,2015-01-21 08:25:00
T056955,2019-07-05 03:50:00
T056956,2019-05-18 10:22:00
T056957,2019-08-07 15:13:00
T056958,2019-11-13 21:04:00
T056959,2014-03-10 19:15:00
T056960,2019-09-16 05:53:00
T056961,2015-05-13 17:51:00
T056962,2020-09-30 23:05:00
T056963,2015-11-12 05:41:00
T056964,2019-05-15 05:44:00
T056965,2017-03-06 22:32:00
T056966,2019-07-21 06:46:00
T056967,2014-11-20 08:43:00
T056968,2016-06-01 19:53:00
T056969,2014-09-04 06:25:00
T056970,2017-02-21 11:21:00
T056971,2020-07-26 19:28:00
T056972,2015-07-15 18:23:00
T056973,2015-03-25 23:03:00
T056974,2019-07-19 09:02:00
T056975,2017-01-23 11:13:00
T056976,2014-02-22 17:16:00
T056977,2019-03-23 21:27:00
T056978,2016-05-22 10:34:00
T056979,2019-08-06 12:15:00
T056980,2017-08-08 09:47:00
T056981,2020-06-28 01:24:00
T056982,2014-08-23 16:12:00
T056983,2014-11-24 17:35:00
T056984,2014-11-01 23:16:00
T056985,2020-09-07 14:39:00
T056986,2020-03-07 08:18:00
T056987,2020-07-08 03:20:00
T056988,2017-04-29 04:28:00
T056989,2019-03-23 15:46:00
T056990,2016-02-19 07:43:00
T056991,2017-06-03 22:54:00
T056992,2020-05-17 00:11:00
T056993,2016-11-30 02:41:00
T056994,2017-10-11 00:02:00
T056995,2018-01-22 11:01:00
T056996,2017-09-01 07:25:00
T056997,2015-07-22 11:58:00
T056998,2014-08-08 17:12:00
T056999,2020-12-02 19:21:00
T057000,2016-04-19 16:12:00
T057001,2015-02-28 07:17:00
T057002,2018-10-10 01:15:00
T057003,2018-07-17 19:07:00
T057004,2016-09-16 01:49:00
T057005,2020-07-09 20:19:00
T057006,2014-09-14 01:08:00
T057007,2018-04-17 04:14:00
T057008,2019-03-15 15:58:00
T057009,2016-12-13 17:00:00
T057010,2017-05-13 03:26:00
T057011,2018-10-18 01:31:00
T057012,2018-08-11 00:24:00
T057013,2019-07-28 01:01:00
T057014,2018-03-30 23:26:00
T057015,2015-03-27 23:15:00
T057016,2016-08-21 12:06:00
T057017,2018-07-11 06:07:00
T057018,2018-09-20 22:23:00
T057019,2016-09-22 23:08:00
T057020,2018-05-11 13:17:00
T057021,2014-09-19 20:23:00
T057022,2014-09-15 01:55:00
T057023,2020-09-19 19:46:00
T057024,2016-06-22 22:45:00
T057025,2019-08-06 02:29:00
T057026,2016-06-11 11:19:00
T057027,2015-04-21 10:11:00
T057028,2020-03-31 03:30:00
T057029,2020-08-10 07:14:00
T057030,2015-04-20 07:45:00
T057031,2016-06-25 01:52:00
T057032,2020-11-06 13:13:00
T057033,2015-07-13 06:54:00
T057034,2019-09-15 16:47:00
T057035,2018-03-03 14:42:00
T057036,2014-09-20 06:46:00
T057037,2016-11-21 16:28:00
T057038,2015-03-28 02:08:00
T057039,2016-06-05 06:33:00
T057040,2014-05-07 02:27:00
T057041,2014-08-11 14:56:00
T057042,2015-06-08 10:00:00
T057043,2015-12-22 10:05:00
T057044,2018-12-21 10:11:00
T057045,2017-05-01 21:01:00
T057046,2018-02-12 03:25:00
T057047,2014-09-19 21:38:00
T057048,2017-07-30 22:00:00
T057049,2017-07-04 16:35:00
T057050,2018-05-29 04:30:00
T057051,2020-01-21 09:34:00
T057052,2014-06-01 01:19:00
T057053,2014-12-29 14:07:00
T057054,2018-12-07 01:27:00
T057055,2020-02-23 03:41:00
T057056,2019-03-14 12:42:00
T057057,2014-07-18 03:57:00
T057058,2015-10-08 14:21:00
T057059,2019-06-30 06:16:00
T057060,2016-07-08 13:17:00
T057061,2018-10-17 07:28:00
T057062,2015-03-02 03:01:00
T057063,2018-02-08 15:43:00
T057064,2016-06-28 23:22:00
T057065,2018-06-26 00:31:00
T057066,2018-05-13 08:40:00
T057067,2020-05-25 09:54:00
T057068,2016-05-30 02:47:00
T057069,2018-03-29 00:25:00
T057070,2017-06-09 16:19:00
T057071,2015-01-22 18:34:00
T057072,2016-01-17 18:36:00
T057073,2018-04-13 14:32:00
T057074,2016-11-15 20:57:00
T057075,2015-08-08 05:06:00
T057076,2020-11-14 22:51:00
T057077,2018-03-05 05:36:00
T057078,2020-10-26 16:31:00
T057079,2016-08-17 11:41:00
T057080,2019-12-08 10:16:00
T057081,2014-04-12 18:48:00
T057082,2016-06-09 02:22:00
T057083,2017-09-04 08:05:00
T057084,2020-08-03 03:21:00
T057085,2019-05-02 04:48:00
T057086,2016-06-03 05:26:00
T057087,2017-04-22 12:15:00
T057088,2014-04-20 01:53:00
T057089,2014-09-16 13:53:00
T057090,2019-03-31 12:55:00
T057091,2019-04-29 05:08:00
T057092,2015-09-26 17:02:00
T057093,2020-08-11 17:55:00
T057094,2016-08-02 12:41:00
