time_key,year,month,day
T063445,2020,08,02
T063446,2014,10,02
T063447,2017,12,05
T063448,2019,01,27
T063449,2014,08,03
T063450,2019,02,19
T063451,2018,08,18
T063452,2015,03,29
T063453,2017,12,15
T063454,2020,07,09
T063455,2020,07,30
T063456,2014,12,29
T063457,2014,06,17
T063458,2017,02,28
T063459,2018,09,22
T063460,2017,03,14
T063461,2017,03,12
T063462,2017,05,15
T063463,2015,05,27
T063464,2016,04,29
T063465,2016,08,28
T063466,2016,07,06
T063467,2014,04,10
T063468,2014,03,01
T063469,2016,05,30
T063470,2020,12,15
T063471,2019,12,30
T063472,2020,04,12
T063473,2018,02,17
T063474,2014,03,05
T063475,2014,07,09
T063476,2014,06,02
T063477,2019,01,03
T063478,2015,03,23
T063479,2020,09,13
T063480,2018,05,15
T063481,2015,03,08
T063482,2014,10,06
T063483,2015,03,28
T063484,2020,11,23
T063485,2018,08,30
T063486,2016,12,26
T063487,2014,05,22
T063488,2020,03,19
T063489,2016,10,07
T063490,2015,09,23
T063491,2014,03,19
T063492,2015,12,17
T063493,2014,11,11
T063494,2014,02,23
T063495,2016,12,29
T063496,2016,01,14
T063497,2017,04,04
T063498,2015,04,24
T063499,2018,07,14
T063500,2017,12,12
T063501,2017,05,09
T063502,2020,08,26
T063503,2020,06,17
T063504,2016,03,09
T063505,2018,11,04
T063506,2017,03,29
T063507,2014,06,27
T063508,2020,11,20
T063509,2018,01,17
T063510,2018,12,26
T063511,2019,02,08
T063512,2016,10,04
T063513,2018,07,10
T063514,2020,07,06
T063515,2019,01,10
T063516,2014,07,04
T063517,2015,05,27
T063518,2017,07,12
T063519,2019,06,25
T063520,2017,11,06
T063521,2020,03,17
T063522,2015,10,03
T063523,2020,05,14
T063524,2014,02,04
T063525,2019,05,10
T063526,2020,09,01
T063527,2018,12,29
T063528,2017,06,07
T063529,2018,07,11
T063530,2018,11,19
T063531,2020,08,09
T063532,2014,11,30
T063533,2014,08,28
T063534,2018,08,15
T063535,2017,06,10
T063536,2019,04,16
T063537,2016,12,13
T063538,2017,06,17
T063539,2016,06,13
T063540,2019,09,10
T063541,2015,01,18
T063542,2017,11,29
T063543,2019,03,24
T063544,2018,09,13
T063545,2020,04,29
T063546,2020,04,18
T063547,2018,07,18
T063548,2018,01,22
T063549,2020,12,26
T063550,2019,08,18
T063551,2017,09,03
T063552,2020,11,15
T063553,2018,11,01
T063554,2020,11,17
T063555,2018,12,06
T063556,2017,08,06
T063557,2015,10,21
T063558,2015,09,04
T063559,2018,05,31
T063560,2017,02,11
T063561,2014,11,02
T063562,2014,11,06
T063563,2019,10,18
T063564,2019,04,05
T063565,2014,10,21
T063566,2018,04,24
T063567,2015,11,22
T063568,2019,07,16
T063569,2014,03,25
T063570,2019,08,23
T063571,2017,08,19
T063572,2019,04,10
T063573,2015,04,23
T063574,2015,08,10
T063575,2014,03,15
T063576,2016,07,25
T063577,2019,08,16
T063578,2015,04,27
T063579,2016,01,21
T063580,2018,02,13
T063581,2014,09,08
T063582,2014,10,02
T063583,2018,01,03
T063584,2017,07,01
T063585,2016,12,07
T063586,2014,10,17
T063587,2014,05,11
T063588,2020,11,23
T063589,2018,11,24
T063590,2014,02,16
T063591,2019,12,18
T063592,2016,12,02
T063593,2018,10,05
T063594,2015,12,12
T063595,2019,07,22
T063596,2019,11,16
T063597,2019,08,15
T063598,2020,01,06
T063599,2018,08,20
T063600,2017,03,14
T063601,2014,08,15
T063602,2016,06,30
T063603,2018,08,21
T063604,2014,04,20
T063605,2020,07,09
T063606,2014,03,27
T063607,2018,11,30
T063608,2016,01,23
T063609,2015,11,03
T063610,2014,07,21
T063611,2016,03,27
T063612,2015,01,17
T063613,2020,01,24
T063614,2019,08,05
T063615,2016,11,16
T063616,2018,12,19
T063617,2016,12,19
T063618,2017,08,30
T063619,2016,04,01
T063620,2019,01,14
T063621,2014,08,08
T063622,2018,07,21
T063623,2019,04,03
T063624,2019,12,23
T063625,2016,06,01
T063626,2016,08,07
T063627,2019,08,23
T063628,2014,12,01
T063629,2020,06,15
T063630,2018,08,09
T063631,2014,07,23
T063632,2014,06,28
T063633,2020,01,31
T063634,2014,05,15
T063635,2017,05,24
T063636,2016,02,17
T063637,2020,08,16
T063638,2018,08,06
T063639,2017,12,21
T063640,2014,03,06
T063641,2017,06,06
T063642,2019,09,21
T063643,2017,07,17
T063644,2019,06,05
T063645,2017,12,02
T063646,2018,06,08
T063647,2020,08,02
T063648,2014,05,08
T063649,2020,08,24
T063650,2016,06,12
T063651,2017,11,14
T063652,2018,12,03
T063653,2018,02,19
T063654,2018,12,23
T063655,2020,06,09
T063656,2020,11,16
T063657,2015,02,07
T063658,2015,01,13
T063659,2019,07,31
T063660,2020,11,12
T063661,2016,02,02
T063662,2019,08,01
T063663,2016,07,02
T063664,2014,04,25
T063665,2015,02,24
T063666,2016,05,28
T063667,2014,12,27
T063668,2017,01,05
T063669,2019,01,23
T063670,2017,04,07
T063671,2018,11,17
T063672,2014,03,19
T063673,2018,02,01
T063674,2019,12,09
T063675,2017,03,24
T063676,2020,10,06
T063677,2017,06,20
T063678,2018,07,10
T063679,2018,10,08
T063680,2018,11,19
T063681,2014,07,02
T063682,2019,07,04
T063683,2015,05,06
T063684,2018,01,01
T063685,2020,08,25
T063686,2014,12,19
T063687,2015,05,26
T063688,2018,01,26
T063689,2020,11,26
T063690,2020,05,27
T063691,2016,06,05
T063692,2020,02,02
T063693,2017,06,08
T063694,2014,10,06
T063695,2019,04,16
T063696,2020,06,29
T063697,2020,08,16
T063698,2018,08,05
T063699,2017,06,30
T063700,2019,11,08
T063701,2014,11,07
T063702,2018,06,14
T063703,2021,01,02
T063704,2018,07,30
T063705,2019,06,24
T063706,2019,06,17
T063707,2020,06,22
T063708,2014,01,22
T063709,2020,02,12
T063710,2017,02,07
T063711,2014,01,21
T063712,2016,03,26
T063713,2016,01,17
T063714,2018,10,18
T063715,2016,05,17
T063716,2016,06,02
T063717,2020,09,15
T063718,2014,02,06
T063719,2020,11,14
T063720,2015,02,25
T063721,2017,03,14
T063722,2015,03,18
T063723,2014,02,05
T063724,2020,07,26
T063725,2015,06,18
T063726,2019,03,17
T063727,2015,05,23
T063728,2018,04,22
T063729,2015,10,28
T063730,2018,04,29
T063731,2019,03,17
T063732,2017,01,11
T063733,2015,11,18
T063734,2016,04,30
T063735,2014,04,13
T063736,2020,05,15
T063737,2020,11,23
T063738,2016,09,19
T063739,2015,11,28
T063740,2014,10,15
T063741,2017,07,19
T063742,2017,01,28
T063743,2019,06,06
T063744,2014,06,13
T063745,2018,10,12
T063746,2019,01,24
T063747,2018,12,05
T063748,2014,05,30
T063749,2018,08,11
T063750,2014,08,19
T063751,2014,09,21
T063752,2014,11,10
T063753,2017,06,14
T063754,2017,05,13
T063755,2017,02,23
T063756,2016,11,04
T063757,2017,08,04
T063758,2020,03,20
T063759,2020,10,29
T063760,2015,12,24
T063761,2019,12,25
T063762,2018,09,19
T063763,2018,08,12
T063764,2016,06,03
T063765,2016,03,31
T063766,2018,03,21
T063767,2020,10,19
T063768,2016,10,11
T063769,2015,08,27
T063770,2020,08,13
T063771,2019,04,20
T063772,2014,01,26
T063773,2017,10,12
T063774,2016,07,25
T063775,2016,06,16
T063776,2016,11,22
T063777,2019,08,06
T063778,2016,06,14
T063779,2015,08,20
T063780,2019,06,20
T063781,2016,02,14
T063782,2018,07,25
T063783,2021,01,22
T063784,2016,06,22
T063785,2014,07,09
T063786,2019,02,23
T063787,2014,04,23
T063788,2015,02,08
T063789,2014,05,08
T063790,2014,10,04
T063791,2019,10,06
T063792,2018,08,19
T063793,2019,07,16
T063794,2016,04,09
T063795,2016,03,06
T063796,2016,04,04
T063797,2020,10,02
T063798,2015,08,16
T063799,2019,02,25
T063800,2017,09,17
T063801,2014,06,03
T063802,2018,11,14
T063803,2015,03,19
T063804,2017,04,04
T063805,2020,11,08
T063806,2018,07,26
T063807,2017,03,06
T063808,2017,02,14
T063809,2017,02,21
T063810,2020,02,25
T063811,2018,05,06
T063812,2019,06,27
T063813,2021,01,13
T063814,2018,04,04
T063815,2015,04,26
T063816,2016,05,21
T063817,2015,06,09
T063818,2016,02,17
T063819,2017,09,17
T063820,2016,08,29
T063821,2017,07,03
T063822,2018,12,19
T063823,2017,02,14
T063824,2019,11,08
T063825,2014,02,11
T063826,2017,03,15
T063827,2019,03,11
T063828,2014,09,29
T063829,2016,09,02
T063830,2018,01,15
T063831,2018,01,09
T063832,2017,12,05
T063833,2019,08,03
T063834,2015,07,29
T063835,2015,03,22
T063836,2016,04,18
T063837,2015,11,16
T063838,2015,05,09
T063839,2016,03,09
T063840,2016,04,29
T063841,2019,07,17
T063842,2018,09,29
T063843,2016,10,10
T063844,2020,05,17
T063845,2018,10,08
T063846,2016,06,27
T063847,2019,03,16
T063848,2016,07,06
T063849,2019,11,20
T063850,2019,02,16
T063851,2015,07,21
T063852,2017,05,07
T063853,2018,11,06
T063854,2016,01,27
T063855,2020,06,20
T063856,2017,12,10
T063857,2016,06,21
T063858,2017,08,31
T063859,2020,05,21
T063860,2019,10,13
T063861,2017,08,18
T063862,2016,03,15
T063863,2018,05,09
T063864,2018,01,22
T063865,2019,04,10
T063866,2016,08,04
T063867,2015,08,10
T063868,2016,11,14
T063869,2020,04,12
T063870,2017,06,15
T063871,2018,02,19
T063872,2014,02,20
T063873,2018,02,26
T063874,2014,12,02
T063875,2014,12,27
T063876,2016,01,11
T063877,2016,12,09
T063878,2018,07,12
T063879,2017,07,06
T063880,2015,08,11
T063881,2020,06,10
T063882,2021,01,19
T063883,2019,03,04
T063884,2018,05,01
T063885,2019,03,24
T063886,2020,05,30
T063887,2017,06,20
T063888,2020,01,13
T063889,2019,04,22
T063890,2020,11,19
T063891,2017,01,10
T063892,2020,12,29
T063893,2015,02,11
T063894,2019,03,08
T063895,2017,08,03
T063896,2020,05,21
T063897,2017,05,20
T063898,2019,06,30
T063899,2016,02,25
T063900,2014,01,26
T063901,2016,03,09
T063902,2015,03,19
T063903,2017,12,27
T063904,2015,11,30
T063905,2017,07,30
T063906,2016,05,18
T063907,2016,05,31
T063908,2018,05,04
T063909,2020,05,28
T063910,2014,11,20
T063911,2017,07,10
T063912,2018,11,30
T063913,2016,05,19
T063914,2019,08,01
T063915,2017,11,07
T063916,2015,08,29
T063917,2016,04,25
T063918,2016,01,28
T063919,2020,12,29
T063920,2016,03,24
T063921,2015,04,29
T063922,2017,12,14
T063923,2018,12,18
T063924,2020,11,28
T063925,2017,09,09
T063926,2014,10,19
T063927,2014,08,03
T063928,2016,02,11
T063929,2014,11,05
T063930,2017,10,30
T063931,2020,07,22
T063932,2015,09,16
T063933,2018,08,08
T063934,2014,08,28
T063935,2018,01,04
T063936,2019,10,10
T063937,2018,02,19
T063938,2018,02,19
T063939,2014,11,12
T063940,2019,09,26
T063941,2016,02,21
T063942,2014,12,06
T063943,2017,05,18
T063944,2019,04,23
T063945,2018,05,23
T063946,2018,06,07
T063947,2014,04,05
T063948,2020,12,02
T063949,2014,07,24
T063950,2016,02,16
T063951,2019,08,28
T063952,2014,10,31
T063953,2015,03,30
T063954,2019,05,10
T063955,2019,08,12
T063956,2015,04,19
T063957,2016,09,29
T063958,2020,05,19
T063959,2016,11,07
T063960,2018,04,06
T063961,2016,08,27
T063962,2017,08,09
T063963,2019,12,19
T063964,2018,04,25
T063965,2018,11,11
T063966,2019,06,14
T063967,2019,10,26
T063968,2014,11,25
T063969,2020,07,22
T063970,2016,12,01
T063971,2018,01,20
T063972,2014,09,23
T063973,2014,07,14
T063974,2017,01,05
T063975,2017,01,16
T063976,2020,04,15
T063977,2020,03,19
T063978,2021,01,09
T063979,2014,05,30
T063980,2017,11,22
T063981,2016,01,08
T063982,2016,06,19
T063983,2019,05,31
T063984,2016,01,07
T063985,2015,10,28
T063986,2015,10,25
T063987,2019,10,24
T063988,2019,11,15
T063989,2019,02,27
T063990,2019,08,02
T063991,2020,03,12
T063992,2019,12,17
T063993,2017,10,14
T063994,2020,12,12
T063995,2018,07,11
T063996,2017,10,10
T063997,2016,06,30
T063998,2019,03,15
T063999,2020,10,14
T064000,2019,03,15
T064001,2016,03,13
T064002,2019,02,08
T064003,2014,05,31
T064004,2019,12,10
T064005,2021,01,03
T064006,2019,08,10
T064007,2015,04,12
T064008,2018,09,03
T064009,2016,08,27
T064010,2016,12,22
T064011,2016,07,23
T064012,2015,12,17
T064013,2019,07,25
T064014,2014,05,12
T064015,2017,05,23
T064016,2017,09,03
T064017,2016,07,24
T064018,2018,11,02
T064019,2014,02,11
T064020,2017,05,08
T064021,2020,10,20
T064022,2014,06,23
T064023,2015,01,08
T064024,2018,11,03
T064025,2016,05,31
T064026,2018,07,22
T064027,2020,07,02
T064028,2019,09,15
T064029,2018,05,16
T064030,2020,11,26
T064031,2016,01,26
T064032,2018,12,05
T064033,2014,06,16
T064034,2014,09,27
T064035,2015,03,21
T064036,2017,12,23
T064037,2018,01,27
T064038,2017,08,10
T064039,2020,02,16
T064040,2015,04,26
T064041,2015,06,04
T064042,2015,09,08
T064043,2018,05,10
T064044,2020,01,31
T064045,2020,04,15
T064046,2014,12,18
T064047,2018,12,05
T064048,2015,09,28
T064049,2014,03,27
T064050,2019,08,03
T064051,2016,03,29
T064052,2017,08,10
T064053,2018,04,25
T064054,2015,11,03
T064055,2016,11,24
T064056,2016,12,01
T064057,2020,03,02
T064058,2016,05,28
T064059,2014,12,14
T064060,2017,10,11
T064061,2014,10,25
T064062,2019,01,25
T064063,2017,01,09
T064064,2015,11,15
T064065,2021,01,09
T064066,2019,03,26
T064067,2018,01,24
T064068,2020,04,10
T064069,2018,10,31
T064070,2015,01,23
T064071,2017,06,30
T064072,2018,12,27
T064073,2017,08,21
T064074,2020,06,12
T064075,2014,04,23
T064076,2015,12,11
T064077,2015,12,26
T064078,2021,01,20
T064079,2017,11,11
T064080,2016,06,26
T064081,2018,03,21
T064082,2020,11,23
T064083,2018,05,29
T064084,2017,03,19
T064085,2015,04,28
T064086,2017,08,02
T064087,2015,02,10
T064088,2020,07,11
T064089,2016,11,27
T064090,2015,08,25
T064091,2016,11,29
T064092,2014,08,12
T064093,2019,11,15
T064094,2016,04,07
T064095,2019,06,25
T064096,2020,07,06
T064097,2020,11,28
T064098,2019,02,22
T064099,2014,06,13
T064100,2017,09,05
T064101,2014,06,07
T064102,2014,10,31
T064103,2019,05,19
T064104,2014,06,15
T064105,2019,03,19
T064106,2014,12,27
T064107,2017,03,28
T064108,2014,02,24
T064109,2020,03,27
T064110,2014,11,19
T064111,2019,03,18
T064112,2020,07,29
T064113,2016,03,29
T064114,2020,11,11
T064115,2019,11,07
T064116,2015,06,14
T064117,2020,05,21
T064118,2020,08,17
T064119,2017,03,19
T064120,2020,10,07
T064121,2014,04,03
T064122,2017,12,20
T064123,2019,10,25
T064124,2015,10,01
T064125,2015,02,17
T064126,2016,01,07
T064127,2014,09,12
T064128,2018,02,13
T064129,2017,06,21
T064130,2020,10,15
T064131,2016,02,29
T064132,2019,07,12
T064133,2015,02,12
T064134,2015,12,27
T064135,2014,10,05
T064136,2015,06,24
T064137,2016,11,11
T064138,2015,12,17
T064139,2017,06,25
T064140,2015,09,17
T064141,2017,08,26
T064142,2014,09,05
T064143,2017,04,28
T064144,2020,08,23
T064145,2019,08,29
T064146,2016,07,06
T064147,2019,07,02
T064148,2017,02,09
T064149,2017,01,22
T064150,2020,04,05
T064151,2014,10,08
T064152,2014,02,13
T064153,2019,09,20
T064154,2015,01,23
T064155,2014,10,09
T064156,2020,09,19
T064157,2017,04,14
T064158,2020,09,10
T064159,2016,07,02
T064160,2021,01,17
T064161,2014,10,02
T064162,2016,07,31
T064163,2015,09,19
T064164,2019,08,15
T064165,2020,08,30
T064166,2019,01,07
T064167,2018,01,23
T064168,2019,01,13
T064169,2019,09,09
T064170,2018,08,21
T064171,2016,01,29
T064172,2015,05,09
T064173,2019,10,30
T064174,2016,08,17
T064175,2015,05,07
T064176,2019,01,16
T064177,2019,04,02
T064178,2020,12,04
T064179,2018,03,20
T064180,2017,03,29
T064181,2014,09,23
T064182,2018,07,16
T064183,2020,02,17
T064184,2016,03,21
T064185,2018,11,02
T064186,2020,05,09
T064187,2018,09,30
T064188,2016,07,25
T064189,2015,04,19
T064190,2019,04,27
T064191,2020,12,23
T064192,2016,01,20
T064193,2015,12,02
T064194,2020,10,20
T064195,2019,04,13
T064196,2014,05,09
T064197,2014,09,22
T064198,2015,05,24
T064199,2015,12,15
T064200,2020,02,12
T064201,2020,11,26
T064202,2014,08,12
T064203,2019,07,12
T064204,2014,10,02
T064205,2014,11,24
T064206,2015,07,29
T064207,2014,01,21
T064208,2015,12,31
T064209,2020,03,07
T064210,2020,03,21
T064211,2016,05,15
T064212,2020,08,28
T064213,2015,06,22
T064214,2014,10,09
T064215,2019,03,15
T064216,2020,06,08
T064217,2014,06,07
T064218,2016,11,15
T064219,2018,06,21
T064220,2016,09,21
T064221,2017,05,27
T064222,2017,03,03
T064223,2020,07,11
T064224,2014,12,07
T064225,2014,08,18
T064226,2020,04,16
T064227,2015,05,11
T064228,2017,03,15
T064229,2019,06,22
T064230,2016,09,28
T064231,2020,05,24
T064232,2019,10,24
T064233,2016,08,07
T064234,2019,05,06
T064235,2015,07,19
T064236,2020,04,16
T064237,2019,04,06
T064238,2017,06,30
T064239,2018,11,21
T064240,2014,10,06
T064241,2017,02,17
T064242,2018,12,07
T064243,2019,06,10
T064244,2016,02,15
T064245,2014,12,23
T064246,2018,08,28
T064247,2015,03,30
T064248,2016,11,26
T064249,2015,12,31
T064250,2020,08,19
T064251,2018,12,20
T064252,2015,12,09
T064253,2018,05,09
T064254,2019,07,28
T064255,2020,03,14
T064256,2019,04,30
T064257,2020,12,25
T064258,2016,09,22
T064259,2019,03,14
T064260,2016,11,22
T064261,2019,06,15
T064262,2015,09,13
T064263,2016,04,25
T064264,2018,07,16
T064265,2014,07,29
T064266,2014,09,15
T064267,2017,06,30
T064268,2016,04,21
T064269,2016,11,07
T064270,2017,09,29
T064271,2016,04,12
T064272,2018,01,14
T064273,2016,02,14
T064274,2017,04,03
T064275,2019,03,20
T064276,2020,10,02
T064277,2014,10,27
T064278,2017,10,19
T064279,2020,06,15
T064280,2020,07,30
T064281,2019,06,27
T064282,2020,06,01
T064283,2018,02,08
T064284,2014,12,10
T064285,2019,07,04
T064286,2019,03,03
T064287,2018,03,12
T064288,2021,01,08
T064289,2017,03,17
T064290,2020,02,21
T064291,2018,06,21
T064292,2014,12,22
T064293,2018,03,17
T064294,2018,05,30
T064295,2014,01,22
T064296,2017,01,05
T064297,2015,01,20
T064298,2018,05,17
T064299,2014,04,04
T064300,2016,01,17
T064301,2015,07,18
T064302,2015,06,04
T064303,2016,06,19
T064304,2016,07,24
T064305,2020,01,08
T064306,2019,11,17
T064307,2020,09,11
T064308,2017,12,03
T064309,2019,10,26
T064310,2018,05,18
T064311,2020,03,24
T064312,2015,02,22
T064313,2020,04,10
T064314,2018,03,08
T064315,2020,01,13
T064316,2016,03,30
T064317,2020,06,24
T064318,2016,04,03
T064319,2017,04,30
T064320,2014,08,18
T064321,2020,11,24
T064322,2014,02,11
T064323,2015,11,27
T064324,2019,12,22
T064325,2015,02,09
T064326,2014,07,23
T064327,2015,11,27
T064328,2018,03,05
T064329,2015,08,18
T064330,2020,08,26
T064331,2014,05,13
T064332,2015,03,23
T064333,2017,11,27
T064334,2018,12,26
T064335,2017,11,29
T064336,2020,10,03
T064337,2019,03,26
T064338,2017,05,01
T064339,2019,05,24
T064340,2020,09,30
T064341,2015,05,16
T064342,2014,11,01
T064343,2020,05,24
T064344,2017,04,11
T064345,2016,04,11
T064346,2018,07,01
T064347,2020,03,31
T064348,2020,06,28
T064349,2020,05,08
T064350,2017,08,02
T064351,2015,08,22
T064352,2016,03,01
T064353,2020,09,13
T064354,2016,08,01
T064355,2016,08,29
T064356,2015,03,23
T064357,2015,10,10
T064358,2018,01,11
T064359,2018,08,07
T064360,2014,02,14
T064361,2017,11,15
T064362,2017,07,17
T064363,2015,02,23
T064364,2020,10,26
T064365,2018,01,31
T064366,2020,10,02
T064367,2017,10,10
T064368,2018,07,04
T064369,2019,06,15
T064370,2016,01,06
T064371,2015,06,27
T064372,2020,08,25
T064373,2018,12,17
T064374,2014,12,03
T064375,2018,11,04
T064376,2018,12,30
T064377,2017,08,17
T064378,2019,05,22
T064379,2016,02,21
T064380,2018,01,08
T064381,2020,09,28
T064382,2018,02,26
T064383,2020,04,24
T064384,2020,11,15
T064385,2015,05,07
T064386,2020,10,30
T064387,2014,12,29
T064388,2016,05,14
T064389,2016,04,12
T064390,2019,07,05
T064391,2020,01,19
T064392,2017,05,01
T064393,2018,11,26
T064394,2018,11,04
T064395,2014,04,26
T064396,2015,10,08
T064397,2019,05,27
T064398,2020,10,28
T064399,2018,10,23
T064400,2016,09,06
T064401,2015,10,22
T064402,2019,12,02
T064403,2016,06,12
T064404,2015,05,09
T064405,2015,06,11
T064406,2015,05,08
T064407,2015,06,28
T064408,2019,11,03
T064409,2019,08,22
T064410,2018,01,14
T064411,2018,08,19
T064412,2016,11,20
T064413,2015,05,22
T064414,2016,02,09
T064415,2018,12,28
T064416,2015,06,28
T064417,2015,08,07
T064418,2014,02,08
T064419,2018,07,09
T064420,2020,12,16
T064421,2018,11,03
T064422,2018,02,11
T064423,2019,09,06
